,DATE,PRICE,Volume,RETURN_1,RETURN_5,RETURN_10,RETURN_21
0,2008-06-25,52.77,2000,-0.032404756490430175,-0.09967788516202392,-0.09001326511275343,-0.09967788516202392
1,2008-06-26,51.060001,9800,-0.01762634121374196,-0.06952610517966884,-0.05483750382221886,-0.07540152613784701
2,2008-06-27,50.16,7700,0.0017942583732057926,-0.04465713716108444,-0.018540669856459302,-0.03668261562998398
3,2008-06-30,50.25,17100,-0.0288557412935323,-0.045771124378109485,-0.037213910447761234,-0.01611942288557211
4,2008-07-01,48.799999,14900,-0.026434447263000926,-0.02459018493012677,0.014344283080825582,0.0028688525178044433
5,2008-07-02,47.509998,6700,0.0,0.010734624741512322,0.04399074064368502,0.0117870348047584
6,2008-07-03,47.509998,6000,0.008629762518617579,0.015786150948690736,0.035150538208820636,-0.00862976251861769
7,2008-07-07,47.919998,2600,0.0006261060361480997,0.027337271591705736,0.04611859541396468,-0.0219114992450542
8,2008-07-08,47.950001,12200,-0.007299332485936727,0.008967674474083864,0.026068821145592835,-0.011887382442390404
9,2008-07-09,47.599998,4100,0.008823571799309926,0.039916010080504716,0.03277315263752745,-0.005041953993359494
10,2008-07-10,48.02,1100,0.004997875885047964,0.03290291545189494,-0.022074156601416095,-0.030820470637234587
11,2008-07-11,48.259998,4200,0.020099503526709528,0.019063448780084924,-0.015540821199370947,-0.050145008294447124
12,2008-07-14,49.23,22300,-0.01726587446678851,0.018281555961811913,-0.041031911436116064,-0.06317288238878727
13,2008-07-15,48.380001,12100,0.023150040860892007,0.016949152192039074,-0.001240202537407975,-0.04195954853328754
14,2008-07-16,49.5,4300,0.0020201616161616975,-0.006868686868686913,-0.0012121414141413878,-0.0658585454545455
15,2008-07-17,49.599998,4700,-0.008467701954342766,-0.0532257884365237,-0.013306431988162615,-0.043145142868755704
16,2008-07-18,49.18,4800,0.019316815778771756,-0.033956933712891324,-0.022570150467669747,-0.047377023180154576
17,2008-07-21,50.130001,17300,-0.018551765039861,-0.058248592494542284,-0.060442907232337806,-0.05844803394278808
18,2008-07-22,49.200001,9500,-0.0008130284387596332,-0.017886198823451216,-0.04735776326508612,-0.015040690751205399
19,2008-07-23,49.16,5000,-0.04475185109845392,0.0056956672091130756,-0.036208279088689954,0.010984560618388928
20,2008-07-24,46.959999,6500,0.011712074355027191,0.04216354433908731,0.008517930334708712,0.06878194354305656
21,2008-07-25,47.509998,2700,-0.006314439331275068,0.0117870348047584,-0.020416692082369847,0.038518250411208266
22,2008-07-28,47.209999,18800,0.023511989483414153,-0.002330036058674878,-0.029019255009939737,0.03664477942479927
23,2008-07-29,48.32,19200,0.023178787251655564,-0.0300082988410596,-0.04552982201986755,0.034561299668874
24,2008-07-30,49.439999,3600,-0.0101132688129707,-0.041666627056363814,-0.06250002149069622,0.021035619357516522
25,2008-07-31,48.939999,3200,-0.01777684956634351,-0.032284389707486594,-0.05516953525070578,0.02451982068900338
26,2008-08-01,48.07,4600,-0.020178947368421074,-0.03182856251300192,-0.012689848138131787,-0.0010401497815685223
27,2008-08-04,47.099998,3400,-0.004883206152153097,-0.026751551029789766,-0.005307855851713672,-0.01549891785558033
28,2008-08-05,46.869999,1600,0.010881203560512143,-0.016001707190136716,0.007040793834879322,-0.05013866119348531
29,2008-08-06,47.380001,4000,-0.00042211902865940676,-0.02173919329381191,0.022794385335703105,-0.06838332485472076
30,2008-08-07,47.360001,6100,-0.017314188823602472,-0.023648627034446257,0.04940878274052407,-0.07812501946526562
31,2008-08-08,46.540001,4900,-0.015040846260402807,0.01976789815711455,0.07842711477380515,-0.14782984211796646
32,2008-08-11,45.84,2500,0.00610818062827212,0.02203311518324602,0.07635253054101221,-0.12914489528795814
33,2008-08-12,46.119999,2400,0.004986968885233534,0.023417216466114832,0.06114484087477967,-0.14397222775308394
34,2008-08-13,46.349998,3800,-0.0023731608359508494,0.04552321663530612,0.07853299152245907,-0.10809057640088782
35,2008-08-14,46.240002,1200,0.026384017024912998,0.07482696475661932,0.09169545451144234,-0.1520329302753921
36,2008-08-15,47.459999,4000,-0.012852950123323992,0.057522125105818,0.05646860633098627,-0.18879054337948897
37,2008-08-18,46.849998,2500,0.007470715366946212,0.05314839074272748,0.02497336285905516,-0.1782283533928859
38,2008-08-19,47.200001,1800,0.02669487231578671,0.03686436362575507,-0.017584787763034182,-0.1671610134076057
39,2008-08-20,48.459999,5200,0.025588155707555682,0.031572493429064874,-0.08130414942848019,-0.11060670884454626
40,2008-08-21,49.700001,12700,0.009859114489756182,0.01569414455343776,-0.11187126535470282,-0.15734406122044142
41,2008-08-22,50.189999,6000,-0.016935624963849816,-0.0009962144051844923,-0.13010558139281903,-0.19246862308166224
42,2008-08-25,49.34,4700,-0.008107032833400973,-0.02675314146736929,-0.19618970409404146,-0.15788408998783954
43,2008-08-26,48.939999,4500,0.021454904402429475,-0.052513282642282055,-0.18430733927885856,-0.13506328432904136
44,2008-08-27,49.990002,6100,0.009801919991921482,-0.10942192000712447,-0.21024208000631806,-0.19203846001046354
45,2008-08-28,50.48,2400,-0.006735360538827173,-0.12559431458003156,-0.18106180665610128,-0.3017036450079239
46,2008-08-29,50.139999,5300,-0.0422815923869484,-0.1292381158603535,-0.21798963338631094,-0.27243716139683216
47,2008-09-02,48.02,3500,-0.03436070387338619,-0.17409412744689723,-0.1982507288629738,-0.2263639733444398
48,2008-09-03,46.369999,5700,-0.03989646409093084,-0.1390985796657015,-0.16972178498429558,-0.26870820074850554
